,latitude,longitude,Wind_Speed,Land_Sea_Mask
601,32.0,28.0,6.769338577329533,0.0
602,32.0,28.25,6.798663933477628,0.0
603,32.0,28.5,6.824983643704727,0.0
604,32.0,28.75,6.843829855966107,0.0
605,32.0,29.0,6.85187198964661,0.0
606,32.0,29.25,6.82181553043665,0.0
607,32.0,29.5,6.774943700803823,0.0
608,32.0,29.75,6.683880752765001,0.0
609,32.0,30.0,6.63481561394658,0.0
610,32.0,30.25,6.633353407822853,0.0
611,32.0,30.5,6.575027630220824,0.0
612,32.0,30.75,6.597204423097361,0.0
613,32.0,31.0,6.514508543433204,0.0
614,32.0,31.25,6.543752665907759,0.0
615,32.0,31.5,6.533029821000422,0.0
616,32.0,31.75,6.4717796311509375,0.0
617,32.0,32.0,6.334819657561773,0.0
618,32.0,32.25,6.205414415611868,0.0
619,32.0,32.5,6.117763281861744,0.0
620,32.0,32.75,5.999324585839797,0.0
621,32.0,33.0,5.813299473432212,0.0
622,32.0,33.25,5.6448208345093605,0.0
623,32.0,33.5,5.517608901745047,0.0
624,32.0,33.75,5.323785356677581,0.0
625,32.0,34.0,5.180732857572884,0.0
626,32.0,34.25,5.2090834096384935,0.0
627,32.0,34.5,4.33184096907539,0.0563990661193597
628,32.0,34.75,3.505450808148596,0.5955472815222864
629,32.0,35.0,2.695144914582806,0.9971922542841012
630,31.75,26.0,5.703471546805551,0.2078342209268612
631,31.75,26.25,5.959520085804986,0.1383425144583644
632,31.75,26.5,6.042297199142684,0.0649138601925747
633,31.75,26.75,6.113376663490561,0.0019684738986464
634,31.75,27.0,6.225641600323435,0.0019684738986464
635,31.75,27.25,6.357971254520796,0.0
636,31.75,27.5,6.499805248522386,0.0
637,31.75,27.75,6.562355177148517,0.0
638,31.75,28.0,6.604109285348298,0.0
639,31.75,28.25,6.633840809864096,0.0
640,31.75,28.5,6.689973278280533,0.0
641,31.75,28.75,6.678031928270089,0.0
642,31.75,29.0,6.680956340517545,0.0
643,31.75,29.25,6.648462871101373,0.0
644,31.75,29.5,6.598179227179847,0.0
645,31.75,29.75,6.558131026124415,0.0
646,31.75,30.0,6.54789558325832,0.0
647,31.75,30.25,6.520601068948736,0.0004730441151786224
648,31.75,30.5,6.351635027984642,0.0254986037568858
649,31.75,30.75,6.393389136184423,0.039644148749485
650,31.75,31.0,6.358458656562038,0.1240138556147284
651,31.75,31.25,6.346761007572216,0.0847359345673172
652,31.75,31.5,6.336038162664879,0.0847511940549036
653,31.75,31.75,6.354559440232097,0.0087131674118383
654,31.75,32.0,6.31353643509418,0.0096592556421955
655,31.75,32.25,6.172433544154453,0.0040285047228114
656,31.75,32.5,6.005904513396572,0.0
657,31.75,32.75,5.887059649006923,0.0
658,31.75,33.0,5.732715669280106,0.0
659,31.75,33.25,5.563749628316011,0.0
660,31.75,33.5,5.426545953706225,0.0
661,31.75,33.75,5.360421743444315,0.0
662,31.75,34.0,5.232478707618138,0.0
663,31.75,34.25,4.846781225648176,0.022278851876154
664,31.75,34.5,3.451755349938371,0.4017517891749195
665,31.75,34.75,2.7556640013704263,0.875406283856988
666,31.75,35.0,2.757613609535397,0.9978178932751438
667,31.5,26.0,5.105997877915688,0.6536401507637374
668,31.5,26.25,5.365783165897983,0.5679123495033037
669,31.5,26.5,5.507617159899574,0.4803534097325012
670,31.5,26.75,5.5723603977112965,0.4144629423343964
671,31.5,27.0,5.692911169245295,0.2984297987273587
672,31.5,27.25,5.827677833648869,0.2856728671051226
673,31.5,27.5,6.166828420680163,0.064623929928433
674,31.5,27.75,6.369425202489996,0.0126195962339584
675,31.5,28.0,6.411423011710398,0.0126348557215448
676,31.5,28.25,6.462925160735031,0.0
677,31.5,28.5,6.528155800587996,0.0
678,31.5,28.75,6.52328178017557,0.0
679,31.5,29.0,6.514995945474446,0.0
680,31.5,29.25,6.482502476058275,0.0
681,31.5,29.5,6.405574187215487,0.0004272656524194063
682,31.5,29.75,6.396313548431879,0.0009613477179436504
683,31.5,30.0,6.282505171801736,0.0443745899012711
684,31.5,30.25,5.391453006736759,0.3341217401919644
685,31.5,30.5,5.222243264752043,0.3591625593212579
686,31.5,30.75,5.165867095314985,0.4191018265606641
687,31.5,31.0,5.189018692274008,0.5476477499885554
688,31.5,31.25,5.142146862641179,0.5015183190148474
689,31.5,31.5,5.179758053490398,0.4861520150153358
690,31.5,31.75,5.2026659494288,0.4041627882135717
691,31.5,32.0,5.89047146329562,0.1613080432759068
692,31.5,32.25,6.159761091082146,0.0435353180840187
693,31.5,32.5,5.986895833788111,0.0395068133612073
694,31.5,32.75,5.7788563958510695,0.0016022461965727
695,31.5,33.0,5.633366886540159,0.0019226954358872
696,31.5,33.25,5.468300061906006,0.0022584041627882
697,31.5,33.5,5.330365284234356,0.0
698,31.5,33.75,5.263997372951824,0.0
699,31.5,34.0,4.825498003180583,0.1433628858742923
700,31.5,34.25,4.146546959729669,0.2565119863274991
701,31.5,34.5,2.802048428962012,0.7417789510628233
702,31.5,34.75,2.880195222907906,0.8771153464666657
703,31.5,35.0,2.8819011300522543,0.9998626646117224
704,31.25,26.0,4.678789988766567,1.0
705,31.25,26.25,4.793004533764411,0.9999847405124136
706,31.25,26.5,4.839632662376618,0.999511696397235
707,31.25,26.75,4.856772967493649,0.9891352448384784
708,31.25,27.0,4.977567440048269,0.8727816519921261
709,31.25,27.25,5.092350620760896,0.7851464147833915
710,31.25,27.5,5.534505505841456,0.3840050051119283
711,31.25,27.75,5.817198689762153,0.3216852578090428
712,31.25,28.0,5.904118720450413,0.219751880731845
713,31.25,28.25,5.956108271516288,0.2044008362199197
714,31.25,28.5,6.066992235898975,0.1431950315108418
715,31.25,28.75,6.251555142182832,0.041933071887446
716,31.25,29.0,6.241482166663818,0.0419483313750324
717,31.25,29.25,6.198834488055093,0.0162208353043504
718,31.25,29.5,6.109233746139998,0.0166481009567698
719,31.25,29.75,5.625081051839036,0.1712267102070712
720,31.25,30.0,5.048646904396144,0.4222910594662231
721,31.25,30.25,4.018847624924113,0.7752430073398136
722,31.25,30.5,3.741515863457085,0.8592159675278104
723,31.25,30.75,3.5894464265894,0.9227106953748492
724,31.25,31.0,3.5965137561874174,0.9846336960004882
725,31.25,31.25,3.5283587040869966,0.9916835792654084
726,31.25,31.5,3.5723061214723693,0.9788045717424808
727,31.25,31.75,3.692938126679908,0.9575175865594434
728,31.25,32.0,4.760348597001158,0.5405673477484626
729,31.25,32.25,5.408024676139007,0.3494422657287168
730,31.25,32.5,5.571629294649433,0.2175239955442296
731,31.25,32.75,5.360909145485557,0.1772084293409427
732,31.25,33.0,5.226629883123227,0.2218576900187691
733,31.25,33.25,5.0735856421730565,0.2184243053118276
734,31.25,33.5,4.945642606346879,0.2147162498283307
735,31.25,33.75,4.850436740957496,0.2930126806341843
736,31.25,34.0,4.39236005586301,0.4379472937298765
737,31.25,34.25,3.6018751786410856,0.6981673355408725
738,31.25,34.5,3.165569118055436,0.918834785527902
739,31.25,34.75,3.312845768184236,0.9998779240993088
740,31.25,35.0,2.9658967484930594,0.997375368135138
741,31.0,26.0,4.686101019385205,1.0
742,31.0,26.25,4.644590612206046,1.0
743,31.0,26.5,4.675865576519112,1.0
744,31.0,26.75,4.693412050003844,1.0
745,31.0,27.0,4.7012104826637255,1.0
746,31.0,27.25,4.71152715920336,0.9998321456365497
747,31.0,27.5,4.788617915393228,0.9991454686951612
748,31.0,27.75,4.855310761369921,0.9585857506904918
749,31.0,28.0,4.9544158430892455,0.8139258083713549
750,31.0,28.25,5.007380198237606,0.7280148932598843
751,31.0,28.5,5.128499605486387,0.6188637785543162
752,31.0,28.75,5.559363009944828,0.3036485434819098
753,31.0,29.0,5.753511489706455,0.2038820136419818
754,31.0,29.25,5.705421154970521,0.1736529687333099
755,31.0,29.5,5.286417866848983,0.2350876657561839
756,31.0,29.75,4.0347694249380375,0.6750644713350525
757,31.0,30.0,3.477100256082985,0.9762714968031374
758,31.0,30.25,3.358742793734579,0.9987487220179146
759,31.0,30.5,3.32868633452462,0.9927670028840432
760,31.0,30.75,3.358499092713957,0.980116887674912
761,31.0,31.0,3.3049661018508143,0.9971617353089284
762,31.0,31.25,3.2740160722319103,0.9976500389116932
763,31.0,31.5,3.2415226028157385,0.9978941907130758
764,31.0,31.75,3.2930247518403712,0.9881128591701892
765,31.0,32.0,3.5329890234788013,0.9564646819159812
766,31.0,32.25,4.108204665818586,0.9251216944135016
767,31.0,32.5,4.410962567103769,0.7335998657165093
768,31.0,32.75,4.555477272332194,0.6842354233744831
769,31.0,33.0,4.4422375314168345,0.7811331695481666
770,31.0,33.25,4.261086439421676,0.7655990111852045
771,31.0,33.5,4.113322387251634,0.8183663192589993
772,31.0,33.75,4.027133459625237,0.920482810187234
773,31.0,34.0,3.881643950314327,0.9723498084934308
774,31.0,34.25,3.551104132678317,1.0
775,31.0,34.5,3.679047168504495,0.9999847405124136
776,31.0,34.75,3.51763585917966,0.9999542215372408
777,31.0,35.0,3.042581336315225,0.9968870645323732
